country,year,education,fdi,gdp_growth,gdp_pc,log_gdp_pc,industry,inflation,trade,unemployment,urban,palma_ratio,va_score,cc_score,ge_score
IND,2002,48.8069381713867,1.01156946489919,3.80397532112175,793.615912906381,6.676599607314973,27.6606541607882,4.29715203929563,29.5086629350614,7.681,28.1756878910456,3.6188077246011754,62.35,36.59,41.97
IND,2003,51.4255714416504,0.605887857091792,7.8603814759073,841.278894571674,6.734923227556812,27.4741071211988,3.80585899528851,30.592436132908,7.633,28.4660287698,3.7998281786941583,62.67,36.77,43.03
IND,2004,53.247371673584,0.765596855110284,7.92293661199932,892.596614581612,6.794134759427068,29.219106305293,3.76725173477515,37.503814059447,7.598,28.7726067228528,3.9947183098591545,62.9,40.0,47.54
IND,2005,55.9314002990723,0.886098378458823,7.92343062148318,947.732565646672,6.854072358708038,29.5337641914637,4.24634362031922,42.0016696148691,7.551,29.0945497159107,4.201263537906137,64.37,39.57,47.82
IND,2006,56.7859497070312,2.13016842534495,8.06073257166651,1008.23275343783,6.915954328164906,30.9272399435883,5.79652337561634,45.7244804992652,7.553,29.4309857146804,4.427777777777778,66.48,43.2,48.89
IND,2007,59.1478385925293,2.07339404668754,7.6608150670107,1069.24696813025,6.97470991159236,30.9032382510869,6.37288135593231,45.686268679348,7.562,29.7810426848684,4.674595623215985,66.53,41.23,51.03
IND,2008,62.2119216918945,3.6205232354017,3.08669805921981,1086.50605251513,6.990722370334562,31.1367192409548,8.34926704907581,53.3682204392226,7.629,30.1438485921815,4.942213516160628,65.72,41.88,48.32
IND,2009,61.3603210449219,2.65159033235479,7.86188883286074,1155.10163274172,7.051943612800449,31.1213721116744,10.8823529411764,46.2728696428837,7.636,30.5185314023263,5.224798387096774,65.0,40.87,49.52
IND,2010,64.9475936889648,1.6350340943491,8.49758470221235,1235.15939133951,7.118955302547687,30.7250782285817,11.9893899204244,49.2552064974161,7.631,30.9042190810094,5.531185031185032,63.77,40.53,49.12
IND,2011,67.1251678466797,2.0020634629993,5.24131619937695,1281.61054354933,7.155872803144588,30.1616797630407,8.91179336483371,55.6238800135298,7.609,31.2746502853309,5.990228013029316,63.3,37.92,49.93
IND,2012,69.8089599609375,1.31293453035323,5.45638755166587,1333.09626557668,7.195259534807989,29.3985276965289,9.47899691419801,55.7937217287511,7.645,31.5898935604399,6.198008849557523,61.65,37.67,49.61
IND,2013,69.4771270751953,1.5162764665975,6.38610640094825,1399.4537980287,7.243837295212061,28.4048995600246,10.0178784746102,53.8441319466777,7.678,31.9096789235237,6.259176863181313,62.14,38.33,50.2
IND,2014,74.8887023925781,1.69565958990806,7.41022760508854,1484.31640682913,7.302709613149856,27.6564012026443,6.66565671867899,48.9221857470669,7.656,32.2288233408821,6.484676503972759,61.48,39.48,51.08
IND,2015,74.6113662719727,2.09211521443253,7.99625378571471,1583.99815907985,7.367707410176632,27.34739147794,4.90697344127256,41.9229138658647,7.629,32.5472990022299,6.632606199770379,62.05,40.87,59.06
IND,2016,75.9372863769531,1.9373641224439,8.25630550179086,1694.46534973825,7.435122542173674,26.6189999399789,4.94821634062141,40.082485713276,7.611,32.8650780972823,7.026097271648874,62.18,42.08,58.65
IND,2017,74.6743774414062,1.50731583255894,6.79538341897911,1788.69770318446,7.489243093928637,26.5000166464804,3.32817337461298,40.7424969545225,7.626,33.1821328157539,7.195913461538462,61.32,43.31,58.2
IND,2018,76.0025787353516,1.55821483801456,6.45385134497769,1883.35772705062,7.540811487804754,26.4120919013735,3.9388264669163,43.6169693323889,7.652,33.4984353473598,6.820601851851852,60.41,43.65,61.09
IND,2019,75.8716506958008,1.78482633957161,3.87143694070356,1936.03067741067,7.568395113480953,24.5914753075066,3.72950573539129,39.9054035306442,6.51,33.8139578818147,6.647791619479049,58.79,43.44,61.17
IND,2020,77.6271548412386,2.40620322673636,-5.77772470686801,1806.50110583878,7.499147162731864,25.1229058078344,6.62343677628535,37.7581053292768,7.859,34.1286726088333,6.225321888412017,57.84,42.7,58.13
IND,2021,80.6246396728944,1.41217101040888,9.68959249192875,1965.30943437506,7.583404984870203,26.466523606501,5.13140747176369,45.4230887840446,6.38,34.4425517181304,6.277238403451995,55.17,41.77,56.01
IND,2022,81.1778608399708,1.49248825904,7.60936497768895,2098.2112447615,7.648840472524994,25.3845195629461,6.69903414079852,50.0752701498882,4.822,34.7555673994206,6.543333333333333,55.13,41.93,57.94
IND,2023,78.8639591218839,0.771919134264091,9.19075493028345,2270.9051808027,7.727933789055444,25.302936496264,5.64914318907925,44.9928422877561,4.172,35.0676918424186,6.543333333333333,54.35,41.07,59.56
IND,2024,78.1058073224606,0.694133152879562,6.49476552383821,2396.94999213544,7.7819523715281615,24.6285041297852,4.95303550973656,44.6492935069676,4.173,35.3788972368389,6.543333333333333,55.47,41.88,59.21
NPL,1994,38.3644485473633,0.531690906776232,8.21600269296587,472.951082824345,6.158991964167807,20.3917258822112,8.34928672883384,50.432072744791,10.458,23.0157968547751,4.358999037536092,49.9,33.66,33.3
NPL,1995,40.1949615478516,0.297715388957693,3.46845189309603,477.741099613336,6.169068953147444,21.2738679137675,7.62296950698163,59.49051839854,10.473,24.1000758705435,4.538537549407114,49.95,37.07,30.98
NPL,1996,43.1790885925293,0.423749430010865,5.32828417508708,492.212428031946,6.1989103876015,21.4930517891794,9.22046662376986,58.4577686983002,10.446,25.2906817030471,4.465686274509804,49.95,37.26,35.99
NPL,1997,58.9935111999512,0.468752021000606,5.04861254517328,506.426874424217,6.227379938979918,21.4004342044754,4.00998860523181,64.0355348949959,10.512,26.5867669012845,4.405458089668616,49.27,30.79,34.14
NPL,1998,42.5181617736816,0.247611787038703,3.01638947539399,511.54871132025,6.2374428131550275,21.0759693529891,11.2444677818614,56.7096012897007,10.526,27.9874840142543,4.326254826254826,48.33,37.21,35.81
NPL,1999,33.1490211486816,0.0864397656827156,4.41257328041399,524.27256909301,6.26201171910434,20.4411231566268,7.45111260957546,52.5669812534353,10.549,29.4919855909549,4.302123552123552,48.33,29.16,35.87
NPL,2000,34.4201507568359,-0.0088242529452383,6.19999998192236,547.221082273632,6.304852893113016,20.7355700311999,2.47882020709136,55.7105890041319,10.531,31.0994241803849,4.251681075888569,46.8,37.07,35.87
NPL,2001,37.3896903991699,0.347091875363344,4.79989214255407,564.28622920391,6.335561621352696,16.6609082977555,2.6883037354563,55.7999210803706,10.502,32.808952331543,4.191793893129771,50.37,34.66,35.81
NPL,2002,41.0556297302246,-0.0983748686510898,0.120143177369414,556.438454538796,6.32155657077898,16.9468247421334,3.02939948714892,46.2307185004451,10.593,35.0358944291182,4.208453410182517,40.12,37.29,30.98
NPL,2003,42.0749092102051,0.233443620739643,3.94503776051116,570.28967363428,6.3461444310974215,16.9713000603375,5.70700931874738,44.2478836156195,10.644,38.045308394296,4.264849074975658,47.09,40.94,30.8
NPL,2004,42.5181617736816,-0.0057375573705338,4.68260325152944,589.46992868617,6.379223707117632,16.6573202744672,2.8418113124898,46.1472867206087,10.652,41.6109470808194,4.212003872216844,39.87,29.16,37.39
NPL,2005,45.098201751709,0.030156295078659,3.47918104829496,603.190108570995,6.402232418301659,16.4670892346949,6.83633265892877,44.0629474798613,10.59,45.5065633424317,4.192642787996127,39.34,30.19,33.43
NPL,2006,42.5181617736816,-0.073509433259411,3.36461478056277,617.477638588722,6.4256428550346465,16.0679668054868,6.92033580707589,44.7619877569242,10.609,49.5059100328759,4.203307392996109,45.57,32.97,31.25
NPL,2007,42.0970306396484,0.0556064154566332,3.41156027980276,633.226129136597,6.450827592374355,15.873140183038,2.26921924439074,44.5792750200254,10.642,53.3827400058951,4.242632612966601,50.37,32.0,32.93
NPL,2008,48.0189094543457,0.0079321573519278,6.10463914373472,666.865095417138,6.502587769712752,16.049986636556,9.9078300530648,46.0362063511913,10.597,56.9108061152324,4.0389733840304185,49.9,30.38,31.58
NPL,2009,49.2625999450684,0.297715388957693,4.5330787246486,692.400000816919,6.540163824481891,15.0668034711092,11.0948237386987,47.0794477633688,10.582,59.8638612146309,3.970809792843691,49.27,32.52,36.03
NPL,2010,55.5892906188965,0.548294665887946,4.81641464694573,721.265221364302,6.581006921744232,14.2007622567226,9.32650410745395,45.9849057742707,10.563,62.0156581578338,4.072115384615385,48.43,33.13,37.87
NPL,2011,58.9935111999512,0.435814930594323,3.42180870116162,742.617252662576,6.610180774253302,13.393470598846,9.2270754612596,36.296758890097,10.627,63.139949798584,3.9820245979186377,49.39,31.02,35.86
NPL,2012,63.1414794921875,0.42369151125933,4.67014192446953,775.310578479839,6.653263695501543,13.9771618084251,9.45980980357125,37.921906058758,10.632,63.6558406194333,3.9650943396226417,48.33,28.15,29.77
NPL,2013,65.4935302734375,0.334712330597339,3.52515317129149,801.039060847856,6.685909710982821,13.7983375627601,9.04016311917645,41.8653757376722,10.666,64.1314570156048,3.9352720450281424,50.31,29.27,30.89
NPL,2014,67.5318298339844,0.133746236524448,6.01148284250441,846.665541773599,6.741305742729731,13.5645652301586,8.36415469659563,45.9826416115927,10.62,64.5640847098488,3.882899628252788,51.24,30.79,33.93
NPL,2015,68.6131210327148,0.213029527712984,3.97605327162971,875.543635474862,6.77484499111767,13.1616546296789,7.86890895590891,46.6657303895158,10.643,64.9510094249155,3.793418647166362,51.16,31.04,28.72
NPL,2016,71.7744979858398,0.432212944008614,0.433113719381524,875.188943730855,6.774439798739264,12.6554177701811,8.7903433200464,42.115486124737,10.714,65.2895168835553,3.779398359161349,52.58,30.73,32.25
NPL,2017,74.4113311767578,0.677439884182991,8.97727935643466,951.857298563641,6.858415127089003,12.8625858899927,2.77703998300211,44.6424106224996,10.66,65.5768928085184,3.783759124087591,53.63,32.04,33.3
NPL,2018,67.5318298339844,0.206157201926214,7.62237610397935,1021.91492204011,6.929433520762369,13.2006396343014,4.40659410175714,48.4473869461067,10.593,65.8104229225551,3.783759124087591,54.71,32.91,33.56
NPL,2019,80.2800521850586,0.542801979747667,6.65705543110467,1077.11796498188,6.982044202246393,13.0106754142894,5.56616035243723,49.2495265874454,10.477,65.9873929484157,3.783759124087591,53.78,32.94,29.73
NPL,2020,85.3101577758789,0.378739091402959,-2.3696206292072,1031.53618783934,6.938804414629165,12.047319925355,5.05635826238499,40.9188741243442,13.037,66.1050886088505,3.783759124087591,54.55,33.66,31.38
NPL,2021,83.9220209713597,0.531690906776232,4.838149614115,1062.7888430629,6.968651716147926,11.7920425516798,4.12676744440695,43.0538047919129,12.241,66.144235274522,3.783759124087591,54.32,35.21,32.94
NPL,2022,84.1026475876285,0.160405404733603,5.6313145568451,1113.55462341223,7.0153125410957,12.1812284731342,7.6702057938028,48.9734014799428,10.661,66.2992968721053,3.783759124087591,55.12,34.66,32.78
NPL,2023,89.8898815141438,0.182279066044198,1.98254843628392,1136.42769313825,7.0356450188649555,11.9717042539851,7.11587261530826,41.5701502933145,10.437,66.5432933453944,3.783759124087591,55.92,35.12,34.93
NPL,2024,90.3878462155916,0.132590416512966,3.66537430744967,1179.81272768386,7.073110999512022,11.4245020172191,4.6850965426577,40.5298226771909,10.5,66.772343163029,3.783759124087591,55.8,35.05,34.14
PAK,1994,19.8385200500488,0.805118941060125,3.73741555767747,1009.06429520182,6.916778740029929,22.3704577657958,12.3681943936948,35.0577237131595,0.601,31.6870914038941,3.671564390665514,38.91,29.36,41.03
